PERN_RNG_TAF,16:42,17:15,AR,ARp,3,3,MF,51,2,384
HOLD_PIL_TOG,18:12,19:51,AR,AB,3,3,MF,157,0,385
RNG_TAF,19:51,20:21,AB,ABp,3,3,MF,157,1,386
PIL_TOG,21:01,22:38,AB,AR,3,3,MF,180,0,387
HOLD_PIL_TOG,22:38,23:45,AR,FA,3,3,MF,180,0,388
HOLD_PIL_TOG,00:14,01:19,FA,AR,4,4,MF,5766,0,389
HOLD_PIL_TOG,20:42,22:06,AR,AB,3,3,MF,67,0,390
PIL_TOG_HOLD_PIL_TOG,22:06,23:01,AB,AB,3,3,MF,67_488,0,391
PIL_TOG,23:01,00:38,AB,AR,3,4,MF,488,0,392
RNG_TAF,02:12,02:42,AR,ARp,4,4,MF,489,2,393
HOLD_PIL_TOG,23:19,00:56,AR,AB,3,4,MF,177,0,394
RNG_F_IRG_TAF,00:56,01:56,AB,ABp,4,4,MF,177,1,395
KLG,04:15,04:30,ABp,ABp,4,4,MF,14,1,396
RNG,04:30,04:45,ABp,AB,4,4,MF,14,1,397
PIL_TOG,04:45,06:08,AB,AR,4,4,MF,14,0,398
HOLD_PIL,06:08,06:15,AR,AR,4,4,MF,14,0,399
PIL_TOG,23:40,00:56,AR,FA,3,4,MF,3386,0,400
RNG_TAF,00:56,01:21,FA,FAp,4,4,MF,3386,4,401
HOLD_PIL_TOG,04:58,06:12,FA,AR,4,4,MF,409,0,402
RNG,06:12,06:19,AR,ARp,4,4,MF,409,2,403
HOLD,06:19,06:42,ARp,ARp,4,4,MF,11,2,404
RNG,06:42,06:44,ARp,AR,4,4,MF,11,2,405
HOLD_PIL_TOG,00:38,01:45,AR,FA,4,4,MF,488,0,406
HOLD_PIL_TOG,03:11,04:22,FA,AR,4,4,MF,403,0,407
KLG,04:55,05:35,ARp,ARp,4,4,MG,312,2,408
KLG,06:08,06:23,ARp,ARp,4,4,MF,116,2,409
RNG,06:23,06:38,ARp,AR,4,4,MF,116,2,410
PERN,06:38,06:45,AR,AR,4,4,MF,116,0,411
KLG,04:45,05:00,ARp,ARp,3,3,MF,105,2,412
RNG,05:00,05:15,ARp,AR,3,3,MF,105,2,413
KLG,05:45,06:00,ARp,ARp,3,3,MF,109,2,414
KLG,06:38,06:53,ARp,ARp,3,3,MF,18,2,415
RNG,06:53,07:08,ARp,AR,3,3,MF,18,2,416
RNG_F_V_IRG_TAF,09:14,10:29,AR,ARp,3,3,MF,5750,2,417
RNG,12:02,12:22,AR,ARp,3,3,MG,3331,2,418
HOLD,12:22,12:38,ARp,ARp,3,3,MG,3342,2,419
RNG,12:38,12:53,ARp,AR,3,3,MG,3342,2,420
KLG,14:08,14:38,ARp,ARp,3,3,MG,3350,2,421
RNG,14:38,14:53,ARp,AR,3,3,MG,3350,2,422
HOLD,15:35,16:08,ARp,ARp,3,3,MF,2956,2,423
KLG,19:08,19:38,ARp,ARp,3,3,MG,3370,2,424
RNG,19:38,19:53,ARp,AR,3,3,MG,3370,2,425
KLG,12:38,12:53,ARp,ARp,3,3,MF,42,2,426
RNG,12:53,13:08,ARp,AR,3,3,MF,42,2,427
KLG,14:08,14:23,ARp,ARp,3,3,MF,148,2,428
RNG,14:23,14:38,ARp,AR,3,3,MF,148,2,429
HOLD,16:15,17:19,ARp,ARp,3,3,MF,5765,2,430
RNG,17:19,17:34,ARp,AR,3,3,MF,5765,2,431
RNG_F_IRG_TAF,19:02,20:02,AR,ARp,3,3,MG,3359,2,432
HOLD,20:22,20:38,ARp,ARp,3,3,MG,3372,2,433
RNG,20:38,20:53,ARp,AR,3,3,MG,3372,2,434
RNG_F_V_IRG_TAF,22:02,23:17,AR,ARp,3,3,MG,3371,2,435
RNG_TAF,00:02,00:32,AR,ARp,4,4,MF,3395,2,436
RNG_F_IRG_TAF,21:08,22:08,AR,ARp,3,3,MF,74,2,437
RNG_TAF,23:38,00:08,AR,ARp,3,4,MF,184,2,438
RNG_TAF,00:12,00:42,AR,ARp,4,4,MF,181,2,439
RNG_F_IRG_TAF,01:19,02:19,AR,ARp,4,4,MF,5766,2,440
KLG,03:40,03:55,ARp,ARp,4,4,MF,6,2,441
RNG,03:55,04:10,ARp,AR,4,4,MF,6,2,442
RNG_TAF,04:22,04:52,AR,ARp,4,4,MF,403,2,443
KLG,05:04,05:19,ARp,ARp,4,4,MF,5753,2,444
RNG,05:19,05:34,ARp,AR,4,4,MF,5753,2,445
KLG_RNG,04:56,05:36,ESp,ES,3,3,MG,3315,3,446
PIL_TOG,05:36,06:46,ES,FA,3,3,MG,3315,0,447
PIL_TOG,06:46,08:02,FA,AR,3,3,MG,3315,0,448
PIL_TOG,08:53,10:08,AR,FA,3,3,MF,3326,0,449
PIL_TOG,10:08,11:18,FA,ES,3,3,MF,3326,0,450
KLG_RNG,04:57,05:22,ESp,ES,3,3,ER,810,3,451
PIL_TOG,05:22,06:48,ES,OD,3,3,ER,810,0,452
HOLD_PIL,06:48,06:56,OD,OD,3,3,ER,810,0,453
RNG_F_HOLD_RNG,08:32,09:22,ES,ES,3,3,ER,819_826,3,454
RNG_F_HOLD_RNG,10:32,11:22,ES,ES,3,3,ER,827_834,3,455
KLG_RNG,05:56,06:36,ESp,ES,3,3,MG,3319,3,456
PIL_TOG,06:36,07:46,ES,FA,3,3,MG,3319,0,457
PIL_TOG,07:46,09:02,FA,AR,3,3,MG,3319,0,458
RNG,09:02,09:09,AR,ARp,3,3,MG,3319,2,459
RNG,10:38,10:53,ARp,AR,3,3,MF,3334,2,460
PIL_TOG,10:53,12:08,AR,FA,3,3,MF,3334,0,461
PIL_TOG,12:08,13:18,FA,ES,3,3,MF,3334,0,462
HOLD_PIL_TOG,06:18,07:48,ES,OD,3,3,ER,814,0,463
HOLD,07:48,07:51,OD,OD,3,3,ER,814,0,464
HOLD_PIL_TOG,08:04,09:32,OD,ES,3,3,ER,823,0,465
PIL_TOG,10:22,11:48,ES,OD,3,3,ER,830,0,466
HOLD_PIL_TOG,12:04,13:32,OD,ES,3,3,ER,839,0,467
HOLD_PIL_TOG,07:18,08:48,ES,OD,3,3,ER,818,0,468
HOLD_PIL_TOG,08:48,10:31,OD,KH,3,3,ER,818,0,469
PIL_TOG,11:24,13:04,KH,OD,3,3,ER,843,0,470
HOLD_PIL_TOG,13:04,14:32,OD,ES,3,3,ER,843,0,471
RNG_F_HOLD_RNG,14:32,15:22,ES,ES,3,3,ER,843_850,3,472
RNG_F_HOLD_RNG,09:32,10:22,ES,ES,3,3,ER,823_830,3,473
RNG_F_HOLD_RNG,11:32,12:22,ES,ES,3,3,ER,831_838,3,474
PIL_TOG,12:22,13:48,ES,OD,3,3,ER,838,0,475
HOLD_PIL,13:48,13:56,OD,OD,3,3,ER,838,0,476
HOLD_PIL_TOG,15:04,16:32,OD,ES,3,3,ER,851,0,477
RNG_F_HOLD_RNG,16:32,17:22,ES,ES,3,3,ER,851_858,3,478
HOLD_PIL_TOG,11:18,12:46,ES,FA,3,3,MF,3339,0,479
PIL_TOG,12:46,14:02,FA,AR,3,3,MF,3339,0,480
RNG,14:02,14:09,AR,ARp,3,3,MF,3339,2,481
HOLD,14:09,14:21,ARp,ARp,3,3,MF,2948,2,482
RNG,14:21,14:23,ARp,AR,3,3,MF,2948,2,483
PIL_TOG,14:23,15:38,AR,FA,3,3,MF,2948,0,484
RNG_F_HOLD_RNG,13:32,14:22,ES,ES,3,3,ER,839_846,3,485
RNG_F_HOLD_RNG,15:32,16:22,ES,ES,3,3,ER,847_854,3,486
PIL_TOG,17:22,18:48,ES,OD,3,3,ER,858,0,487
HOLD_PIL_TOG,20:04,21:32,OD,ES,3,3,ER,871,0,488
PIL_TOG,15:22,16:48,ES,OD,3,3,ER,850,0,489
HOLD_PIL_TOG,16:48,18:31,OD,KH,3,3,ER,850,0,490
PIL_TOG,19:25,21:04,KH,OD,3,3,ER,875,0,491
HOLD_PIL_TOG,21:04,22:32,OD,ES,3,3,ER,875,0,492
RNG_TAF,22:32,22:57,ES,ESp,3,3,ER,875,3,493
RNG_F_HOLD_RNG,18:32,19:22,ES,ES,3,3,ER,859_866,3,494
RNG_F_HOLD_RNG,19:32,20:22,ES,ES,3,3,ER,863_870,3,495
HOLD_PIL_TOG,21:32,22:48,ES,FA,3,3,ER,3379,0,496
RNG,23:06,23:14,FA,FAp,3,3,MF,181,4,497
HOLD,23:14,23:15,FAp,FAp,3,3,MF,3390,4,498
RNG,23:15,23:18,FAp,FA,3,3,MF,3390,4,499
PIL_TOG,23:18,00:28,FA,ES,3,4,MF,3390,0,500
RNG_F_IRG_TAF,00:28,01:28,ES,ESp,4,4,MF,3390,3,501
KLG,04:01,04:26,FAp,FAp,3,3,ERMF,7004,4,502
RNG,04:26,04:36,FAp,FA,3,3,ERMF,7004,4,503
KLG,05:08,05:38,FAp,FAp,3,3,ERMF,108,4,504
RNG,05:38,05:48,FAp,FA,3,3,ERMF,108,4,505
PIL_TOG,05:48,06:23,FA,OD,3,3,ERMF,108,0,506
PIL_TOG,06:23,07:55,OD,KH,3,3,ERMF,108,0,507
KLG,04:15,04:30,FAp,FAp,3,3,MF,5751,4,508
RNG,04:30,04:40,FAp,FA,3,3,MF,5751,4,509
PIL_TOG,04:40,05:42,FA,TE,3,3,MF,5751,0,510
PIL_TOG,06:08,07:07,TE,FA,3,3,ER,914,0,511
RNG,07:07,07:15,FA,FAp,3,3,ER,914,4,512
HOLD_PIL_TOG,08:38,09:42,FA,TE,3,3,MF,5755,0,513
PIL_TOG,04:24,04:40,FA,KD,3,3,ER,7007,0,514
HOLD_PIL_TOG,04:40,05:48,KD,OD,3,3,ER,806,0,515
HOLD,05:48,05:51,OD,OD,3,3,ER,806,0,516
PIL_TOG,05:51,07:31,OD,KH,3,3,ER,806,0,517
PIL_TOG,08:25,10:04,KH,OD,3,3,ER,831,0,518
PERN_RNG,10:04,10:18,OD,ODp,3,3,ER,831,5,519
KLG,04:43,04:58,FAp,FAp,3,3,ER,3306,4,520
RNG,04:58,05:08,FAp,FA,3,3,ER,3306,4,521
PIL_TOG,05:08,06:18,FA,ES,3,3,ER,3306,0,522
KLG_RNG,07:11,07:36,ESp,ES,3,3,MF,3323,3,523
PIL_TOG,07:36,08:46,ES,FA,3,3,MF,3323,0,524
PIL_TOG,08:46,10:02,FA,AR,3,3,MF,3323,0,525
KLG,04:45,05:15,FAp,FAp,3,3,MG,4708,4,526
RNG,05:15,05:25,FAp,FA,3,3,MG,4708,4,527
PIL_TOG,05:25,06:16,FA,OD,3,3,MG,4708,0,528
PIL_TOG,07:11,08:01,OD,FA,3,3,MG,4721,0,529
RNG_TAF,08:01,08:26,FA,FAp,3,3,MG,4721,4,530
HOLD,08:49,09:15,FAp,FAp,3,3,ER,4724,4,531
RNG,09:15,09:25,FAp,FA,3,3,ER,4724,4,532
PIL_TOG,09:25,10:13,FA,OD,3,3,ER,4724,0,533
HOLD,10:13,10:43,OD,OD,3,3,ER,4733,0,534
PIL_TOG,10:43,11:30,OD,FA,3,3,ER,4733,0,535
PIL_TOG,04:36,05:11,FA,OD,3,3,ERMF,7004,0,536
HOLD_PIL_TOG,05:11,06:55,OD,KH,3,3,ERMF,104,0,537
HOLD_PIL_TOG_RNG,08:03,08:35,KH,CPHkak,3,3,MF,10,0,538
RNG_PIL_TOG,09:17,09:41,CPHkak,KH,3,3,ERMF,35,0,539
PIL_TOG,11:07,11:38,OD,FA,3,3,ERMF,35,0,540
KLG,05:05,05:35,FAp,FAp,3,3,MG,3311,4,541
RNG,05:58,06:08,FAp,FA,3,3,ER,3310,4,542
PIL_TOG,06:08,07:18,FA,ES,3,3,ER,3310,0,543
HOLD_PIL_TOG,08:18,09:46,ES,FA,3,3,MG,3327,0,544
PERN_TOG,05:17,05:50,FA,OD,3,3,ER_ERMF,6,0,545
PIL_TOG,05:50,07:03,OD,KH,3,3,ERMF,6,0,546
HOLD_PIL_TOG,07:55,09:33,KH,OD,3,3,ER,129,0,547
PIL_TOG,09:33,10:06,OD,FA,3,3,ER,129,0,548
RNG,10:06,10:21,FA,FAp,3,3,ER,129,4,549
HOLD,10:21,10:38,FAp,FAp,3,3,ER,128,4,550
RNG,10:38,10:48,FAp,FA,3,3,ER,128,4,551
RNG,11:07,11:15,FA,FAp,3,3,ER,930,4,552
RNG,11:15,11:18,FAp,FA,3,3,ER,30,4,553
KLG,11:52,12:07,FAp,FAp,3,3,MF,34,4,554
RNG,12:07,12:17,FAp,FA,3,3,MF,34,4,555
PERN,12:17,12:23,FA,FA,3,3,MF,34,0,556
RNG,05:35,05:45,FAp,FA,3,3,MG,3311,4,557
PIL_TOG,05:45,07:02,FA,AR,3,3,MG,3311,0,558
PIL_TOG,07:53,09:08,AR,FA,3,3,MG,3322,0,559
PIL_TOG,09:08,10:18,FA,ES,3,3,MG,3322,0,560
KLG,05:35,06:05,FAp,FAp,3,3,MG,2913,4,561
RNG,06:05,06:15,FAp,FA,3,3,MG,2913,4,562
PIL_TOG,06:15,07:32,FA,AR,3,3,MG,2913,0,563
RNG,07:32,07:39,AR,ARp,3,3,MG,2913,2,564
HOLD,07:39,07:51,ARp,ARp,3,3,MG,3322,2,565
RNG,07:51,07:53,ARp,AR,3,3,MG,3322,2,566
RNG,10:02,10:22,AR,ARp,3,3,MF,3323,2,567
KLG,06:25,07:05,ODp,ODp,3,3,MG,212,5,568
RNG,07:05,07:25,ODp,OD,3,3,MG,212,5,569
PIL_TOG,08:38,09:42,FA,AR,3,3,MF,23,0,570
PERN_RNG,09:42,09:52,AR,ARp,3,3,MF,23,2,571
HOLD_PIL_TOG,11:08,12:17,AR,FA,3,3,MF,34,0,572
KLG,06:21,06:51,ODp,ODp,3,3,MG,4721,5,573
RNG,06:51,07:11,ODp,OD,3,3,MG,4721,5,574
HOLD,08:18,08:38,ODp,ODp,3,3,ER,4725,5,575
RNG,08:38,08:43,ODp,OD,3,3,ER,4725,5,576
PIL_TOG,08:43,09:30,OD,FA,3,3,ER,4725,0,577
RNG,09:30,09:45,FA,FAp,3,3,ER,4725,4,578
V,09:45,10:00,FAp,FAp,3,3,ER,4725,4,579
HOLD,10:00,10:15,FAp,FAp,3,3,ER,2728,4,580
RNG,10:15,10:25,FAp,FA,3,3,ER,2728,4,581
PIL_TOG,10:25,11:20,FA,OD,3,3,ER,2728,0,582
PIL_TOG,11:35,12:34,OD,FA,3,3,ER,2737,0,583
KLG,05:38,05:53,FAp,FAp,3,3,ER,2710,4,584
RNG,05:53,06:03,FAp,FA,3,3,ER,2710,4,585
PIL_TOG,06:03,07:06,FA,OD,3,3,ER,2710,0,586
PIL_TOG_HOLD_PIL_TOG,07:06,07:43,OD,OD,3,3,ER,2710_2721,0,587
PIL_TOG,07:43,08:34,OD,FA,3,3,ER,2721,0,588
RNG,08:34,08:49,FA,FAp,3,3,ER,2721,4,589
RNG_F_V_IRG_TAF,10:14,11:24,FA,FAp,3,3,MF,5752,4,590
F,11:45,12:05,FAp,FAp,3,3,ER,4733,4,591
HOLD,12:05,12:15,FAp,FAp,3,3,ER,2736,4,592
RNG,12:15,12:25,FAp,FA,3,3,ER,2736,4,593
KLG,05:43,05:58,FAp,FAp,3,3,ER,3310,4,594
KLG,06:35,07:05,FAp,FAp,3,3,MG,2917,4,595
RNG,07:05,07:15,FAp,FA,3,3,MG,2917,4,596
PIL_TOG,07:15,08:32,FA,AR,3,3,MG,2917,0,597
RNG,08:32,08:52,AR,ARp,3,3,MG,2917,2,598
RNG,09:38,09:53,ARp,AR,3,3,MG,3330,2,599
HOLD_PIL_TOG,05:43,06:47,FA,TE,3,3,ER,911,0,600
PIL_TOG,06:47,07:22,TE,SDB,3,3,ER,911,0,601
HOLD_PIL_TOG,07:22,08:08,SDB,TE,3,3,ER,922,0,602
PIL_TOG,08:08,09:07,TE,FA,3,3,ER,922,0,603
RNG,09:07,09:15,FA,FAp,3,3,ER,922,4,604
KLG,09:28,09:58,FAp,FAp,3,3,MG,131,4,605
F,11:04,11:24,FAp,FAp,3,3,MF,126,4,606
HOLD,11:24,11:58,FAp,FAp,3,3,MF,139,4,607
RNG,11:58,12:08,FAp,FA,3,3,MF,139,4,608
PIL_TOG,06:18,06:50,FA,OD,3,3,MF,10,0,609
PIL_TOG,07:33,08:06,OD,FA,3,3,ER,121,0,610
RNG,08:06,08:14,FA,FAp,3,3,ER,121,4,611
RNG,09:15,09:18,FAp,FA,3,3,ER,22,4,612
PIL_TOG,09:18,09:50,FA,OD,3,3,ERMF,22,0,613
PIL_TOG,10:07,10:38,OD,FA,3,3,MF,31,0,614
KLG,12:23,12:38,FAp,FAp,3,3,ER,136,4,615
RNG,12:38,12:48,FAp,FA,3,3,ER,136,4,616
RNG,13:07,13:15,FA,FAp,3,3,ER,938,4,617
RNG,13:15,13:18,FAp,FA,3,3,ER,38,4,618
KLG,06:42,07:12,FAp,FAp,3,3,MG,4716,4,619
RNG,07:12,07:22,FAp,FA,3,3,MG,4716,4,620
PIL_TOG,07:22,08:13,FA,OD,3,3,MG,4716,0,621
RNG_TAF,08:13,08:43,OD,ODp,3,3,MG,4716,5,622
HOLD,10:18,10:38,ODp,ODp,3,3,ER,4733,5,623
RNG,10:38,10:43,ODp,OD,3,3,ER,4733,5,624
RNG,12:13,12:23,OD,ODp,3,3,ER,4732,5,625
HOLD,12:23,12:38,ODp,ODp,3,3,ER,4741,5,626
RNG,12:38,12:43,ODp,OD,3,3,ER,4741,5,627
PIL_TOG,12:43,13:30,OD,FA,3,3,ER,4741,0,628
RNG_TAF,13:30,13:55,FA,FAp,3,3,ER,4741,4,629
PIL_TOG,06:40,07:42,FA,TE,3,3,MF,5753,0,630
HOLD_PIL_TOG,09:38,10:47,FA,TE,3,3,ER,927,0,631
PIL_TOG,12:47,13:22,TE,SDB,3,3,ER,935,0,632
HOLD_PIL_TOG,13:22,14:08,SDB,TE,3,3,ER,946,0,633
PIL_TOG,14:08,15:07,TE,FA,3,3,ER,946,0,634
HOLD_PIL_TOG,07:38,08:47,FA,TE,3,3,ER,919,0,635
PIL_TOG,08:47,09:22,TE,SDB,3,3,ER,919,0,636
HOLD_PIL_TOG,09:22,10:08,SDB,TE,3,3,ER,930,0,637
PIL_TOG,10:08,11:07,TE,FA,3,3,ER,930,0,638
PIL_TOG,12:08,13:12,FA,AR,3,3,MF,139,0,639
HOLD_PIL_TOG,13:38,14:45,AR,FA,3,3,MG,142,0,640
RNG,14:45,15:00,FA,FAp,3,3,MG,142,4,641
HOLD,08:14,08:22,FAp,FAp,3,3,ER,2720,4,642
RNG,08:22,08:25,FAp,FA,3,3,ER,2720,4,643
PIL_TOG,08:25,09:20,FA,OD,3,3,ER,2720,0,644
RNG,09:20,09:30,OD,ODp,3,3,ER,2720,5,645
RNG,09:30,09:35,ODp,OD,3,3,ER,2729,5,646
PIL_TOG,09:35,10:30,OD,FA,3,3,ER,2729,0,647
RNG_VENT_F_V_IRG_TAF,11:30,13:00,FA,FAp,3,3,ER,4733,4,648
KLG,14:00,14:15,FAp,FAp,3,3,ER,2744,4,649
RNG,14:15,14:25,FAp,FA,3,3,ER,2744,4,650
PIL_TOG,14:25,15:29,FA,OD,3,3,ER,2744,0,651
HOLD_PIL_TOG,15:29,16:33,OD,FA,3,3,ER,2753,0,652
HOLD_PIL_TOG,12:18,13:46,ES,FA,3,3,MG,3343,0,653
PIL_TOG,13:46,15:02,FA,AR,3,3,MG,3343,0,654
RNG,15:02,15:09,AR,ARp,3,3,MG,3343,2,655
HOLD,15:09,15:19,ARp,ARp,3,3,MG,2952,2,656
RNG,15:19,15:21,ARp,AR,3,3,MG,2952,2,657
PIL_TOG,15:21,16:36,AR,FA,3,3,MG,2952,0,658
HOLD_PIL_TOG,11:04,12:32,OD,ES,3,3,ER,835,0,659
RNG_F_HOLD_RNG,12:32,13:22,ES,ES,3,3,ER,835_842,3,660
PIL_TOG,14:22,15:48,ES,OD,3,3,ER,846,0,661
HOLD_PIL,15:48,15:56,OD,OD,3,3,ER,846,0,662
PERN_RNG,17:04,17:18,OD,ODp,3,3,ER,859,5,663
PERN_TOG,12:48,14:31,OD,KH,3,3,ER,834,0,664
PIL_TOG,15:25,17:04,KH,OD,3,3,ER,859,0,665
HOLD_PIL_TOG,18:04,19:32,OD,ES,3,3,ER,863,0,666
PERN_RNG,13:04,13:28,OD,ODp,3,3,ER,843,5,667
RNG,13:28,13:48,ODp,OD,3,3,ER,838,5,668
PERN_TOG,13:48,15:31,OD,KH,3,3,ER,838,0,669
PIL_TOG,16:25,18:04,KH,OD,3,3,ER,863,0,670
PERN_RNG_TAF,18:04,18:43,OD,ODp,3,3,ER,863,5,671
PERN_RNG_F_IRG_TAF,19:04,20:08,OD,ODp,3,3,ER,867,5,672
PIL_TOG,12:25,13:20,FA,OD,3,3,ER,2736,0,673
RNG,13:20,13:30,OD,ODp,3,3,ER,2736,5,674
HOLD,13:30,13:33,ODp,ODp,3,3,ER,2745,5,675
RNG,13:33,13:38,ODp,OD,3,3,ER,2745,5,676
PIL_TOG,13:38,14:33,OD,FA,3,3,ER,2745,0,677
RNG,14:33,14:48,FA,FAp,3,3,ER,2745,4,678
HOLD,14:48,15:12,FAp,FAp,3,3,ER,4748,4,679
RNG,15:12,15:22,FAp,FA,3,3,ER,4748,4,680
PIL_TOG,15:22,16:13,FA,OD,3,3,ER,4748,0,681
HOLD,17:18,17:33,ODp,ODp,3,3,ER,2761,5,682
RNG,17:33,17:38,ODp,OD,3,3,ER,2761,5,683
PIL_TOG,17:38,18:33,OD,FA,3,3,ER,2761,0,684
RNG,18:33,18:48,FA,FAp,3,3,ER,2761,4,685
HOLD,18:48,19:15,FAp,FAp,3,3,ER,4764,4,686
RNG,19:15,19:25,FAp,FA,3,3,ER,4764,4,687
PIL_TOG,19:25,20:13,FA,OD,3,3,ER,4764,0,688
RNG,12:34,12:49,FA,FAp,3,3,ER,2737,4,689
HOLD,12:49,13:15,FAp,FAp,3,3,ER,4740,4,690
RNG,13:15,13:25,FAp,FA,3,3,ER,4740,4,691
PIL_TOG,13:25,14:16,FA,OD,3,3,ER,4740,0,692
RNG,14:16,14:26,OD,ODp,3,3,ER,4740,5,693
RNG,16:13,16:23,OD,ODp,3,3,ER,4748,5,694
HOLD,16:23,16:38,ODp,ODp,3,3,ER,4757,5,695
RNG,16:38,16:43,ODp,OD,3,3,ER,4757,5,696
PIL_TOG,16:43,17:30,OD,FA,3,3,ER,4757,0,697
RNG,17:30,17:45,FA,FAp,3,3,ER,4757,4,698
HOLD,17:45,18:15,FAp,FAp,3,3,ER,2760,4,699
RNG,18:15,18:25,FAp,FA,3,3,ER,2760,4,700
PIL_TOG,18:25,19:20,FA,OD,3,3,ER,2760,0,701
RNG,19:20,19:30,OD,ODp,3,3,ER,2760,5,702
RNG,19:30,19:35,ODp,OD,3,3,ER,2769,5,703
PIL_TOG,19:35,20:30,OD,FA,3,3,ER,2769,0,704
PIL_TOG,12:38,13:42,FA,AR,3,3,MF,39,0,705
PERN_RNG,13:42,13:52,AR,ARp,3,3,MF,39,2,706
HOLD,13:52,14:06,ARp,ARp,3,3,MF,46,2,707
RNG,14:06,14:08,ARp,AR,3,3,MF,46,2,708
PERN,14:08,14:15,AR,AR,3,3,MF,46,0,709
PERN_TOG,14:38,15:45,AR,FA,3,3,MF,148,0,710
HOLD_PIL_TOG,17:38,18:47,FA,TE,3,3,ER,959,0,711
PIL_TOG,18:47,19:22,TE,SDB,3,3,ER,959,0,712
HOLD_PIL_TOG,19:22,20:08,SDB,TE,3,3,ER,970,0,713
PIL_TOG,20:08,21:07,TE,FA,3,3,ER,970,0,714
RNG,21:07,21:15,FA,FAp,3,3,ER,970,4,715
HOLD,14:26,14:43,ODp,ODp,3,3,ER,842,5,716
RNG,14:43,14:48,ODp,OD,3,3,ER,842,5,717
PERN_TOG,14:48,16:31,OD,KH,3,3,ER,842,0,718
PIL_TOG,17:25,19:04,KH,OD,3,3,ER,867,0,719
HOLD_PIL_TOG,19:04,20:32,OD,ES,3,3,ER,867,0,720
PIL_TOG,13:48,14:23,FA,OD,3,3,ERMF,140,0,721
RNG,16:06,16:21,FA,FAp,3,3,ER,153,4,722
HOLD,16:21,16:38,FAp,FAp,3,3,ER,152,4,723
RNG,16:38,16:48,FAp,FA,3,3,ER,152,4,724
PERN_RNG_VENT,17:06,17:38,FA,FAp,3,3,MF,157,4,725
V,17:38,17:53,FAp,FAp,3,3,MF,157,4,726
HOLD,17:53,18:07,FAp,FAp,3,3,MF,58,4,727
RNG,18:07,18:17,FAp,FA,3,3,MF,58,4,728
PERN,18:17,18:23,FA,FA,3,3,MF,58,0,729
RNG,19:07,19:15,FA,FAp,3,3,ER,962,4,730
RNG,19:15,19:18,FAp,FA,3,3,ER,62,4,731
PIL_TOG,19:18,19:50,FA,OD,3,3,ERMF,62,0,732
PIL_TOG,20:07,20:38,OD,FA,3,3,MF,71,0,733
KLG,14:23,14:38,FAp,FAp,3,3,ER,144,4,734
RNG,14:38,14:48,FAp,FA,3,3,ER,144,4,735
RNG,15:07,15:15,FA,FAp,3,3,ER,946,4,736
RNG,15:15,15:18,FAp,FA,3,3,ER,46,4,737
PIL_TOG,15:18,15:50,FA,OD,3,3,ERMF,46,0,738
RNG_F_IRG_TAF,17:23,18:48,OD,ODp,3,3,MG,261,5,739
PIL_TOG,19:38,20:42,FA,AR,3,3,MF,67,0,740
HOLD_PIL_TOG,21:38,22:45,AR,FA,3,3,MF,476,0,741
HOLD,22:45,22:48,FA,FA,3,3,MF,476,0,742
PERN_RNG,15:04,15:28,OD,ODp,3,3,ER,851,5,743
RNG,15:28,15:48,ODp,OD,3,3,ER,846,5,744
PERN_TOG,15:48,17:31,OD,KH,3,3,ER,846,0,745
PIL_TOG,18:25,20:04,KH,OD,3,3,ER,871,0,746
PERN_RNG_F_IRG_TAF,20:04,21:08,OD,ODp,3,3,ER,871,5,747
RNG_TAF,21:48,22:18,OD,ODp,3,3,ER,870,5,748
HOLD,15:00,15:05,FAp,FAp,3,3,MG,2949,4,749
RNG,15:05,15:15,FAp,FA,3,3,MG,2949,4,750
PIL_TOG,15:15,16:32,FA,AR,3,3,MG,2949,0,751
RNG,16:32,16:39,AR,ARp,3,3,MG,2949,2,752
HOLD,16:39,16:51,ARp,ARp,3,3,MG,3358,2,753
RNG,16:51,16:53,ARp,AR,3,3,MG,3358,2,754
PIL_TOG,16:53,18:08,AR,FA,3,3,MG,3358,0,755
PIL_TOG,19:08,20:18,FA,ES,3,3,MG,3362,0,756
RNG_V_IRG_TAF,20:18,21:13,ES,ESp,3,3,MG,3362,3,757
PIL_TOG,15:08,16:18,FA,ES,3,3,MG,3346,0,758
HOLD_PIL_TOG,16:18,17:46,ES,FA,3,3,MG,3359,0,759
PIL_TOG,17:46,19:02,FA,AR,3,3,MG,3359,0,760
PIL_TOG,19:53,21:08,AR,FA,3,3,MG,3370,0,761
PIL_TOG,21:08,22:18,FA,ES,3,3,MG,3370,0,762
HOLD_PIL_TOG,22:18,23:48,ES,FA,3,3,MG,3383,0,763
KLG,15:35,16:05,FAp,FAp,3,3,MG,2953,4,764
RNG,16:05,16:15,FAp,FA,3,3,MG,2953,4,765
PIL_TOG,16:15,17:32,FA,AR,3,3,MG,2953,0,766
RNG,17:32,17:39,AR,ARp,3,3,MG,2953,2,767
HOLD,17:39,17:51,ARp,ARp,3,3,MG,3362,2,768
RNG,17:51,17:53,ARp,AR,3,3,MG,3362,2,769
PIL_TOG,17:53,19:08,AR,FA,3,3,MG,3362,0,770
PIL_TOG,20:08,21:18,FA,ES,3,3,MG,3366,0,771
RNG_F_V_IRG_TAF,21:18,22:33,ES,ESp,3,3,MG,3366,3,772
PERN_RNG_TAF,16:37,17:07,OD,ODp,3,3,MF,397,5,773
